/Graph
Time (s),Data (Meters),Data0 (Meters),Data1 (Meters)
2.720,+2.000e-01,+5.000e-01,-2.000e+00
2.730,+2.000e-01,+5.000e-01,-2.000e+00
2.740,+2.000e-01,+5.000e-01,-2.000e+00
2.750,+2.000e-01,+5.000e-01,-2.000e+00
2.760,+2.000e-01,+5.000e-01,-2.000e+00
2.770,+2.000e-01,+5.000e-01,-2.000e+00
2.780,+2.000e-01,+5.000e-01,-2.000e+00
2.790,+2.000e-01,+5.000e-01,-2.000e+00
2.800,+2.000e-01,+5.000e-01,-2.000e+00
2.810,+2.000e-01,+5.000e-01,-2.000e+00
2.820,+2.000e-01,+5.000e-01,-2.000e+00
2.830,+2.000e-01,+5.000e-01,-2.000e+00
2.840,+2.000e-01,+5.000e-01,-2.000e+00
2.850,+2.000e-01,+5.000e-01,-2.000e+00
2.860,+2.000e-01,+5.000e-01,-2.000e+00
2.870,+2.000e-01,+5.000e-01,-2.000e+00
2.880,+2.000e-01,+5.000e-01,-2.000e+00
2.890,+2.000e-01,+5.000e-01,-2.000e+00
2.900,+2.000e-01,+5.000e-01,-2.000e+00
2.910,+2.000e-01,+5.000e-01,-2.000e+00
2.920,+2.000e-01,+5.000e-01,-2.000e+00
2.930,+2.000e-01,+5.000e-01,-2.000e+00
2.940,+2.000e-01,+5.000e-01,-2.000e+00
2.950,+2.000e-01,+5.000e-01,-2.000e+00
2.960,+2.000e-01,+5.000e-01,-2.000e+00
2.970,+2.000e-01,+5.000e-01,-2.000e+00
2.980,+2.000e-01,+5.000e-01,-2.000e+00
2.990,+2.000e-01,+5.000e-01,-2.000e+00
3.000,+2.000e-01,+5.000e-01,-2.000e+00
3.010,+2.000e-01,+5.000e-01,-2.000e+00
3.020,+2.000e-01,+5.000e-01,-2.000e+00
3.030,+2.000e-01,+5.000e-01,-2.000e+00
3.040,+2.000e-01,+5.000e-01,-2.000e+00
3.050,+2.000e-01,+5.000e-01,-2.000e+00
3.060,+2.000e-01,+5.000e-01,-2.000e+00
3.070,+2.000e-01,+5.000e-01,-2.000e+00
3.080,+2.000e-01,+5.000e-01,-2.000e+00
3.090,+2.000e-01,+5.000e-01,-2.000e+00
3.100,+2.000e-01,+5.000e-01,-2.000e+00
3.110,+2.000e-01,+5.000e-01,-2.000e+00
0.150,+3.365e-07,+1.000e+00,-2.000e+00
0.160,+3.365e-07,+1.000e+00,-2.000e+00
0.170,+3.365e-07,+1.000e+00,-2.000e+00
0.180,+3.365e-07,+1.000e+00,-2.000e+00
0.190,+3.365e-07,+1.000e+00,-2.000e+00
0.200,+3.365e-07,+1.000e+00,-2.000e+00
0.210,+3.357e-07,+1.000e+00,-1.950e+00
0.220,+7.483e-04,+1.000e+00,-1.904e+00
0.230,+2.175e-03,+1.000e+00,-1.864e+00
0.240,+2.175e-03,+1.000e+00,-1.864e+00
0.250,+6.821e-03,+1.000e+00,-1.794e+00
0.260,+9.932e-03,+1.000e+00,-1.765e+00
0.270,+1.350e-02,+1.000e+00,-1.739e+00
0.280,+1.350e-02,+1.000e+00,-1.739e+00
0.290,+2.186e-02,+1.000e+00,-1.694e+00
0.300,+2.657e-02,+1.000e+00,-1.675e+00
0.310,+3.689e-02,+1.000e+00,-1.643e+00
0.320,+3.689e-02,+1.000e+00,-1.643e+00
0.330,+4.821e-02,+1.000e+00,-1.618e+00
0.340,+4.821e-02,+1.000e+00,-1.618e+00
0.350,+6.033e-02,+1.000e+00,-1.598e+00
0.360,+6.033e-02,+1.000e+00,-1.598e+00
0.370,+7.308e-02,+1.000e+00,-1.582e+00
0.380,+7.308e-02,+1.000e+00,-1.582e+00
0.390,+7.308e-02,+1.000e+00,-1.582e+00
0.400,+9.471e-02,+1.000e+00,-1.569e+00
0.410,+9.309e-02,+1.000e+00,-1.566e+00
0.420,+9.993e-02,+1.000e+00,-1.562e+00
0.430,+1.138e-01,+1.000e+00,-1.556e+00
0.440,+1.211e-01,+1.000e+00,-1.554e+00
0.450,+1.208e-01,+1.000e+00,-1.554e+00
0.460,+1.279e-01,+1.000e+00,-1.552e+00
0.470,+1.279e-01,+1.000e+00,-1.552e+00
0.480,+1.420e-01,+1.000e+00,-1.550e+00
0.490,+1.420e-01,+1.000e+00,-1.550e+00
0.500,+1.562e-01,+1.000e+00,-1.550e+00
0.510,+1.620e-01,+1.000e+00,-1.548e+00
0.520,+1.775e-01,+1.000e+00,-1.552e+00
0.530,+1.775e-01,+1.000e+00,-1.552e+00
0.540,+1.845e-01,+1.000e+00,-1.554e+00
0.550,+1.915e-01,+1.000e+00,-1.555e+00
0.560,+1.985e-01,+1.000e+00,-1.557e+00
0.570,+2.095e-01,+1.000e+00,-1.557e+00
0.580,+2.124e-01,+1.000e+00,-1.561e+00
0.590,+2.193e-01,+1.000e+00,-1.564e+00
0.600,+2.193e-01,+1.000e+00,-1.564e+00
0.610,+2.330e-01,+1.000e+00,-1.569e+00
0.620,+2.397e-01,+1.000e+00,-1.572e+00
0.630,+2.531e-01,+1.000e+00,-1.579e+00
0.640,+2.531e-01,+1.000e+00,-1.579e+00
0.650,+2.662e-01,+1.000e+00,-1.586e+00
0.660,+2.662e-01,+1.000e+00,-1.586e+00
0.670,+2.791e-01,+1.000e+00,-1.594e+00
0.680,+2.791e-01,+1.000e+00,-1.594e+00
0.690,+2.917e-01,+1.000e+00,-1.602e+00
0.700,+2.917e-01,+1.000e+00,-1.602e+00
0.710,+3.041e-01,+1.000e+00,-1.611e+00
0.720,+3.041e-01,+1.000e+00,-1.611e+00
0.730,+3.161e-01,+1.000e+00,-1.621e+00
0.740,+3.165e-01,+1.000e+00,-1.620e+00
0.750,+3.220e-01,+1.000e+00,-1.625e+00
0.760,+3.222e-01,+1.000e+00,-1.625e+00
0.770,+3.393e-01,+1.000e+00,-1.641e+00
0.780,+3.390e-01,+1.000e+00,-1.641e+00
0.790,+3.449e-01,+1.000e+00,-1.646e+00
0.800,+3.444e-01,+1.000e+00,-1.646e+00
0.810,+3.612e-01,+1.000e+00,-1.662e+00
0.820,+3.612e-01,+1.000e+00,-1.662e+00
0.830,+3.664e-01,+1.000e+00,-1.668e+00
0.840,+3.652e-01,+1.000e+00,-1.669e+00
0.850,+3.716e-01,+1.000e+00,-1.674e+00
0.860,+3.816e-01,+1.000e+00,-1.685e+00
0.870,+3.816e-01,+1.000e+00,-1.685e+00
0.880,+3.913e-01,+1.000e+00,-1.697e+00
0.890,+4.006e-01,+1.000e+00,-1.710e+00
0.900,+4.051e-01,+1.000e+00,-1.716e+00
0.910,+4.051e-01,+1.000e+00,-1.716e+00
0.920,+4.138e-01,+1.000e+00,-1.729e+00
0.930,+4.138e-01,+1.000e+00,-1.729e+00
0.940,+4.221e-01,+1.000e+00,-1.742e+00
0.950,+4.221e-01,+1.000e+00,-1.742e+00
0.960,+4.299e-01,+1.000e+00,-1.755e+00
0.970,+4.299e-01,+1.000e+00,-1.755e+00
0.980,+4.374e-01,+1.000e+00,-1.769e+00
0.990,+4.409e-01,+1.000e+00,-1.776e+00
1.000,+4.409e-01,+1.000e+00,-1.776e+00
1.010,+4.477e-01,+1.000e+00,-1.790e+00
1.020,+4.510e-01,+1.000e+00,-1.797e+00
1.030,+4.541e-01,+1.000e+00,-1.804e+00
1.040,+4.541e-01,+1.000e+00,-1.804e+00
1.050,+4.454e-01,+1.000e+00,-1.809e+00
1.060,+4.600e-01,+1.000e+00,-1.818e+00
1.070,+4.554e-01,+1.000e+00,-1.821e+00
1.080,+4.680e-01,+1.000e+00,-1.840e+00
1.090,+4.680e-01,+1.000e+00,-1.840e+00
1.100,+4.704e-01,+1.000e+00,-1.848e+00
1.110,+4.728e-01,+1.000e+00,-1.855e+00
1.120,+4.750e-01,+1.000e+00,-1.863e+00
1.130,+4.750e-01,+1.000e+00,-1.863e+00
1.140,+4.790e-01,+1.000e+00,-1.878e+00
1.150,+4.735e-01,+1.000e+00,-1.881e+00
1.160,+4.842e-01,+1.000e+00,-1.900e+00
1.170,+4.842e-01,+1.000e+00,-1.900e+00
1.180,+4.857e-01,+1.000e+00,-1.908e+00
1.190,+4.871e-01,+1.000e+00,-1.915e+00
1.200,+4.895e-01,+1.000e+00,-1.931e+00
1.210,+4.905e-01,+1.000e+00,-1.939e+00
1.220,+4.914e-01,+1.000e+00,-1.946e+00
1.230,+4.922e-01,+1.000e+00,-1.954e+00
1.240,+4.922e-01,+1.000e+00,-1.954e+00
1.250,+4.934e-01,+1.000e+00,-1.969e+00
1.260,+4.934e-01,+1.000e+00,-1.969e+00
1.270,+4.941e-01,+1.000e+00,-1.985e+00
1.280,+4.941e-01,+1.000e+00,-1.985e+00
1.290,+4.943e-01,+1.000e+00,-2.001e+00
1.300,+4.943e-01,+1.000e+00,-2.001e+00
1.310,+4.941e-01,+1.000e+00,-2.016e+00
1.320,+4.941e-01,+1.000e+00,-2.016e+00
1.330,+4.933e-01,+1.000e+00,-2.032e+00
1.340,+4.933e-01,+1.000e+00,-2.032e+00
1.350,+4.921e-01,+1.000e+00,-2.047e+00
1.360,+4.921e-01,+1.000e+00,-2.047e+00
1.370,+4.903e-01,+1.000e+00,-2.062e+00
1.380,+4.903e-01,+1.000e+00,-2.062e+00
1.390,+4.881e-01,+1.000e+00,-2.078e+00
1.400,+4.868e-01,+1.000e+00,-2.086e+00
1.410,+4.854e-01,+1.000e+00,-2.093e+00
1.420,+4.854e-01,+1.000e+00,-2.093e+00
1.430,+4.822e-01,+1.000e+00,-2.108e+00
1.440,+4.822e-01,+1.000e+00,-2.108e+00
1.450,+4.786e-01,+1.000e+00,-2.123e+00
1.460,+4.786e-01,+1.000e+00,-2.123e+00
1.470,+4.786e-01,+1.000e+00,-2.123e+00
1.480,+4.745e-01,+1.000e+00,-2.138e+00
1.490,+4.656e-01,+1.000e+00,-2.142e+00
1.500,+4.674e-01,+1.000e+00,-2.161e+00
1.510,+4.674e-01,+1.000e+00,-2.161e+00
1.520,+4.557e-01,+1.000e+00,-2.172e+00
1.530,+4.621e-01,+1.000e+00,-2.175e+00
1.540,+4.593e-01,+1.000e+00,-2.182e+00
1.550,+4.564e-01,+1.000e+00,-2.190e+00
1.560,+4.534e-01,+1.000e+00,-2.197e+00
1.570,+4.470e-01,+1.000e+00,-2.211e+00
1.580,+4.470e-01,+1.000e+00,-2.211e+00
1.590,+4.401e-01,+1.000e+00,-2.225e+00
1.600,+4.401e-01,+1.000e+00,-2.225e+00
1.610,+4.328e-01,+1.000e+00,-2.239e+00
1.620,+4.328e-01,+1.000e+00,-2.239e+00
1.630,+4.251e-01,+1.000e+00,-2.252e+00
1.640,+4.211e-01,+1.000e+00,-2.259e+00
1.650,+4.211e-01,+1.000e+00,-2.259e+00
1.660,+4.128e-01,+1.000e+00,-2.272e+00
1.670,+4.128e-01,+1.000e+00,-2.272e+00
1.680,+4.128e-01,+1.000e+00,-2.272e+00
1.690,+4.040e-01,+1.000e+00,-2.285e+00
1.700,+3.995e-01,+1.000e+00,-2.291e+00
1.710,+3.949e-01,+1.000e+00,-2.297e+00
1.720,+3.853e-01,+1.000e+00,-2.310e+00
1.730,+3.853e-01,+1.000e+00,-2.310e+00
1.740,+3.754e-01,+1.000e+00,-2.321e+00
1.750,+3.653e-01,+1.000e+00,-2.324e+00
1.760,+3.703e-01,+1.000e+00,-2.327e+00
1.770,+3.602e-01,+1.000e+00,-2.330e+00
1.780,+3.545e-01,+1.000e+00,-2.344e+00
1.790,+3.545e-01,+1.000e+00,-2.344e+00
1.800,+3.491e-01,+1.000e+00,-2.350e+00
1.810,+3.287e-01,+1.000e+00,-2.355e+00
1.820,+3.379e-01,+1.000e+00,-2.361e+00
1.830,+3.322e-01,+1.000e+00,-2.366e+00
1.840,+3.205e-01,+1.000e+00,-2.376e+00
1.850,+3.205e-01,+1.000e+00,-2.376e+00
1.860,+3.085e-01,+1.000e+00,-2.386e+00
1.870,+2.984e-01,+1.000e+00,-2.388e+00
1.880,+3.024e-01,+1.000e+00,-2.391e+00
1.890,+2.963e-01,+1.000e+00,-2.396e+00
1.900,+2.900e-01,+1.000e+00,-2.400e+00
1.910,+2.698e-01,+1.000e+00,-2.404e+00
1.920,+2.773e-01,+1.000e+00,-2.409e+00
1.930,+2.672e-01,+1.000e+00,-2.411e+00
1.940,+2.577e-01,+1.000e+00,-2.422e+00
1.950,+2.577e-01,+1.000e+00,-2.422e+00
1.960,+2.511e-01,+1.000e+00,-2.426e+00
1.970,+2.444e-01,+1.000e+00,-2.430e+00
1.980,+2.376e-01,+1.000e+00,-2.433e+00
1.990,+2.376e-01,+1.000e+00,-2.433e+00
2.000,+2.140e-01,+1.000e+00,-2.442e+00
2.010,+2.099e-01,+1.000e+00,-2.448e+00
2.020,+2.099e-01,+1.000e+00,-2.448e+00
2.030,+2.028e-01,+1.000e+00,-2.451e+00
2.040,+1.957e-01,+1.000e+00,-2.454e+00
2.050,+1.814e-01,+1.000e+00,-2.460e+00
2.060,+1.741e-01,+1.000e+00,-2.463e+00
2.070,+1.741e-01,+1.000e+00,-2.463e+00
2.080,+1.595e-01,+1.000e+00,-2.468e+00
2.090,+1.595e-01,+1.000e+00,-2.468e+00
2.100,+1.448e-01,+1.000e+00,-2.473e+00
2.110,+1.448e-01,+1.000e+00,-2.473e+00
2.120,+1.298e-01,+1.000e+00,-2.477e+00
2.130,+1.223e-01,+1.000e+00,-2.479e+00
2.140,+1.148e-01,+1.000e+00,-2.481e+00
2.150,+1.148e-01,+1.000e+00,-2.481e+00
2.160,+9.964e-02,+1.000e+00,-2.484e+00
2.170,+9.964e-02,+1.000e+00,-2.484e+00
2.180,+8.439e-02,+1.000e+00,-2.487e+00
2.190,+8.439e-02,+1.000e+00,-2.487e+00
2.200,+6.905e-02,+1.000e+00,-2.489e+00
2.210,+6.136e-02,+1.000e+00,-2.491e+00
2.220,+5.365e-02,+1.000e+00,-2.491e+00
2.230,+5.365e-02,+1.000e+00,-2.491e+00
2.250,+3.819e-02,+1.000e+00,-2.493e+00
2.260,+2.269e-02,+1.000e+00,-2.494e+00
2.270,+2.269e-02,+1.000e+00,-2.494e+00
2.280,+7.175e-03,+1.000e+00,-2.494e+00
2.290,+7.175e-03,+1.000e+00,-2.494e+00
2.300,-8.350e-03,+1.000e+00,-2.494e+00
2.310,-8.350e-03,+1.000e+00,-2.494e+00
2.320,-2.387e-02,+1.000e+00,-2.494e+00
2.330,-3.130e-02,+1.000e+00,-2.494e+00
2.340,-3.162e-02,+1.000e+00,-2.493e+00
2.350,-3.895e-02,+1.000e+00,-2.493e+00
2.360,-5.482e-02,+1.000e+00,-2.491e+00
2.370,-6.186e-02,+1.000e+00,-2.491e+00
2.380,-6.947e-02,+1.000e+00,-2.490e+00
2.390,-7.789e-02,+1.000e+00,-2.488e+00
2.400,-7.789e-02,+1.000e+00,-2.488e+00
2.410,-8.555e-02,+1.000e+00,-2.487e+00
2.420,-9.318e-02,+1.000e+00,-2.485e+00
2.430,-1.084e-01,+1.000e+00,-2.482e+00
2.440,-1.084e-01,+1.000e+00,-2.482e+00
2.450,-1.235e-01,+1.000e+00,-2.479e+00
2.460,-1.235e-01,+1.000e+00,-2.479e+00
2.470,-1.384e-01,+1.000e+00,-2.475e+00
2.480,-1.384e-01,+1.000e+00,-2.475e+00
2.490,-1.533e-01,+1.000e+00,-2.470e+00
2.500,-1.533e-01,+1.000e+00,-2.470e+00
2.510,-1.680e-01,+1.000e+00,-2.465e+00
2.520,-1.680e-01,+1.000e+00,-2.465e+00
2.530,-1.825e-01,+1.000e+00,-2.459e+00
2.540,-1.825e-01,+1.000e+00,-2.459e+00
2.550,-1.968e-01,+1.000e+00,-2.453e+00
2.560,-2.039e-01,+1.000e+00,-2.450e+00
2.570,-2.039e-01,+1.000e+00,-2.450e+00
2.580,-2.179e-01,+1.000e+00,-2.444e+00
2.590,-2.179e-01,+1.000e+00,-2.444e+00
2.600,-2.318e-01,+1.000e+00,-2.437e+00
2.610,-2.318e-01,+1.000e+00,-2.437e+00
2.620,-2.454e-01,+1.000e+00,-2.429e+00
2.630,-2.521e-01,+1.000e+00,-2.425e+00
2.640,-2.521e-01,+1.000e+00,-2.425e+00
2.650,-2.653e-01,+1.000e+00,-2.417e+00
2.660,-2.653e-01,+1.000e+00,-2.417e+00
2.670,-2.783e-01,+1.000e+00,-2.409e+00
2.680,-2.783e-01,+1.000e+00,-2.409e+00
2.690,-2.910e-01,+1.000e+00,-2.400e+00
2.700,-2.972e-01,+1.000e+00,-2.395e+00
2.710,-3.034e-01,+1.000e+00,-2.390e+00
2.720,-3.034e-01,+1.000e+00,-2.390e+00
2.730,-3.034e-01,+1.000e+00,-2.390e+00
2.740,-3.188e-01,+1.000e+00,-2.380e+00
2.750,-3.214e-01,+1.000e+00,-2.376e+00
2.760,-3.273e-01,+1.000e+00,-2.370e+00
2.770,-3.387e-01,+1.000e+00,-2.360e+00
2.780,-3.416e-01,+1.000e+00,-2.359e+00
2.790,-3.443e-01,+1.000e+00,-2.355e+00
2.800,-3.499e-01,+1.000e+00,-2.349e+00
2.810,-3.553e-01,+1.000e+00,-2.344e+00
2.820,-3.659e-01,+1.000e+00,-2.332e+00
2.830,-3.659e-01,+1.000e+00,-2.332e+00
2.840,-3.762e-01,+1.000e+00,-2.321e+00
2.850,-3.762e-01,+1.000e+00,-2.321e+00
2.860,-3.861e-01,+1.000e+00,-2.309e+00
2.870,-3.861e-01,+1.000e+00,-2.309e+00
2.880,-3.956e-01,+1.000e+00,-2.296e+00
2.890,-3.956e-01,+1.000e+00,-2.296e+00
2.900,-4.047e-01,+1.000e+00,-2.284e+00
2.910,-4.091e-01,+1.000e+00,-2.277e+00
2.920,-4.134e-01,+1.000e+00,-2.271e+00
2.930,-4.134e-01,+1.000e+00,-2.271e+00
2.940,-4.217e-01,+1.000e+00,-2.258e+00
2.950,-4.217e-01,+1.000e+00,-2.258e+00
2.960,-4.296e-01,+1.000e+00,-2.244e+00
2.970,-4.296e-01,+1.000e+00,-2.244e+00
2.980,-4.370e-01,+1.000e+00,-2.231e+00
2.990,-4.370e-01,+1.000e+00,-2.231e+00
3.000,-4.441e-01,+1.000e+00,-2.217e+00
3.010,-4.441e-01,+1.000e+00,-2.217e+00
3.020,-4.507e-01,+1.000e+00,-2.203e+00
3.030,-4.507e-01,+1.000e+00,-2.203e+00
3.040,-4.568e-01,+1.000e+00,-2.189e+00
3.050,-4.568e-01,+1.000e+00,-2.189e+00
3.060,-4.625e-01,+1.000e+00,-2.174e+00
3.070,-4.625e-01,+1.000e+00,-2.174e+00
3.080,-4.678e-01,+1.000e+00,-2.160e+00
3.090,-4.702e-01,+1.000e+00,-2.152e+00
3.100,-4.726e-01,+1.000e+00,-2.145e+00
3.110,-4.748e-01,+1.000e+00,-2.137e+00
3.120,-4.748e-01,+1.000e+00,-2.137e+00
3.130,-4.789e-01,+1.000e+00,-2.122e+00
3.140,-4.789e-01,+1.000e+00,-2.122e+00
3.150,-4.825e-01,+1.000e+00,-2.107e+00
3.160,-4.825e-01,+1.000e+00,-2.107e+00
3.170,-4.856e-01,+1.000e+00,-2.092e+00
3.180,-4.870e-01,+1.000e+00,-2.084e+00
3.190,-4.870e-01,+1.000e+00,-2.084e+00
3.200,-4.894e-01,+1.000e+00,-2.069e+00
3.210,-4.894e-01,+1.000e+00,-2.069e+00
3.220,-4.894e-01,+1.000e+00,-2.069e+00
3.230,-4.913e-01,+1.000e+00,-2.054e+00
3.240,-4.906e-01,+1.000e+00,-2.054e+00
3.250,-4.921e-01,+1.000e+00,-2.046e+00
3.260,-4.933e-01,+1.000e+00,-2.030e+00
3.270,-4.940e-01,+1.000e+00,-2.015e+00
3.280,-4.942e-01,+1.000e+00,-2.007e+00
3.290,-4.942e-01,+1.000e+00,-2.007e+00
3.300,-4.942e-01,+1.000e+00,-1.992e+00
3.310,-4.942e-01,+1.000e+00,-1.992e+00
3.320,-4.942e-01,+1.000e+00,-1.992e+00
3.330,-4.937e-01,+1.000e+00,-1.976e+00
3.340,-4.924e-01,+1.000e+00,-1.977e+00
3.350,-4.933e-01,+1.000e+00,-1.968e+00
3.360,-4.904e-01,+1.000e+00,-1.970e+00
3.370,-4.903e-01,+1.000e+00,-1.937e+00
3.380,-4.893e-01,+1.000e+00,-1.930e+00
3.390,-4.893e-01,+1.000e+00,-1.930e+00
3.400,-4.868e-01,+1.000e+00,-1.914e+00
3.410,-4.868e-01,+1.000e+00,-1.914e+00
3.420,-4.839e-01,+1.000e+00,-1.899e+00
3.430,-4.839e-01,+1.000e+00,-1.899e+00
3.440,-4.805e-01,+1.000e+00,-1.884e+00
3.450,-4.805e-01,+1.000e+00,-1.884e+00
3.460,-4.766e-01,+1.000e+00,-1.869e+00
3.470,-4.766e-01,+1.000e+00,-1.869e+00
3.480,-4.723e-01,+1.000e+00,-1.854e+00
3.490,-4.700e-01,+1.000e+00,-1.847e+00
3.500,-4.675e-01,+1.000e+00,-1.839e+00
3.510,-4.675e-01,+1.000e+00,-1.839e+00
3.520,-4.622e-01,+1.000e+00,-1.825e+00
3.530,-4.622e-01,+1.000e+00,-1.825e+00
3.540,-4.565e-01,+1.000e+00,-1.810e+00
3.550,-4.565e-01,+1.000e+00,-1.810e+00
3.560,-4.503e-01,+1.000e+00,-1.796e+00
3.570,-4.503e-01,+1.000e+00,-1.796e+00
3.580,-4.437e-01,+1.000e+00,-1.782e+00
3.590,-4.437e-01,+1.000e+00,-1.782e+00
3.600,-4.367e-01,+1.000e+00,-1.768e+00
3.610,-4.367e-01,+1.000e+00,-1.768e+00
3.620,-4.292e-01,+1.000e+00,-1.754e+00
3.630,-4.292e-01,+1.000e+00,-1.754e+00
3.640,-4.213e-01,+1.000e+00,-1.741e+00
3.650,-4.172e-01,+1.000e+00,-1.735e+00
3.660,-4.172e-01,+1.000e+00,-1.735e+00
3.670,-4.172e-01,+1.000e+00,-1.735e+00
3.680,-4.086e-01,+1.000e+00,-1.722e+00
3.690,-4.050e-01,+1.000e+00,-1.724e+00
3.700,-4.042e-01,+1.000e+00,-1.715e+00
3.710,-3.951e-01,+1.000e+00,-1.703e+00
3.720,-3.951e-01,+1.000e+00,-1.703e+00
3.730,-3.856e-01,+1.000e+00,-1.690e+00
3.740,-3.815e-01,+1.000e+00,-1.693e+00
3.750,-3.706e-01,+1.000e+00,-1.672e+00
3.760,-3.706e-01,+1.000e+00,-1.672e+00
3.770,-3.654e-01,+1.000e+00,-1.667e+00
3.780,-3.602e-01,+1.000e+00,-1.661e+00
3.790,-3.548e-01,+1.000e+00,-1.655e+00
3.800,-3.548e-01,+1.000e+00,-1.655e+00
3.810,-3.438e-01,+1.000e+00,-1.644e+00
3.820,-3.382e-01,+1.000e+00,-1.639e+00
3.830,-3.325e-01,+1.000e+00,-1.634e+00
3.840,-3.209e-01,+1.000e+00,-1.623e+00
3.850,-3.158e-01,+1.000e+00,-1.626e+00
3.860,-3.098e-01,+1.000e+00,-1.621e+00
3.870,-3.028e-01,+1.000e+00,-1.609e+00
3.880,-3.028e-01,+1.000e+00,-1.609e+00
3.890,-2.967e-01,+1.000e+00,-1.604e+00
3.900,-2.912e-01,+1.000e+00,-1.607e+00
3.910,-2.904e-01,+1.000e+00,-1.599e+00
3.920,-2.777e-01,+1.000e+00,-1.590e+00
3.930,-2.713e-01,+1.000e+00,-1.586e+00
3.940,-2.647e-01,+1.000e+00,-1.582e+00
3.950,-2.588e-01,+1.000e+00,-1.585e+00
3.960,-2.448e-01,+1.000e+00,-1.570e+00
3.970,-2.380e-01,+1.000e+00,-1.566e+00
3.980,-2.380e-01,+1.000e+00,-1.566e+00
3.990,-2.243e-01,+1.000e+00,-1.559e+00
4.000,-2.243e-01,+1.000e+00,-1.559e+00
4.010,-2.104e-01,+1.000e+00,-1.552e+00
4.020,-2.104e-01,+1.000e+00,-1.552e+00
4.030,-1.962e-01,+1.000e+00,-1.546e+00
4.040,-1.891e-01,+1.000e+00,-1.543e+00
4.050,-1.891e-01,+1.000e+00,-1.543e+00
4.060,-1.746e-01,+1.000e+00,-1.537e+00
4.070,-1.746e-01,+1.000e+00,-1.537e+00
4.080,-1.600e-01,+1.000e+00,-1.532e+00
4.090,-1.600e-01,+1.000e+00,-1.532e+00
4.100,-1.452e-01,+1.000e+00,-1.527e+00
4.110,-1.452e-01,+1.000e+00,-1.527e+00
4.120,-1.452e-01,+1.000e+00,-1.527e+00
4.130,-1.303e-01,+1.000e+00,-1.522e+00
4.140,-1.228e-01,+1.000e+00,-1.520e+00
4.150,-1.153e-01,+1.000e+00,-1.519e+00
4.160,-1.153e-01,+1.000e+00,-1.519e+00
4.170,-1.001e-01,+1.000e+00,-1.515e+00
4.180,-8.483e-02,+1.000e+00,-1.512e+00
4.190,-7.687e-02,+1.000e+00,-1.513e+00
4.200,-7.716e-02,+1.000e+00,-1.511e+00
4.210,-6.918e-02,+1.000e+00,-1.512e+00
4.220,-6.947e-02,+1.000e+00,-1.510e+00
4.230,-6.947e-02,+1.000e+00,-1.510e+00
4.240,-6.947e-02,+1.000e+00,-1.510e+00
4.250,-6.947e-02,+1.000e+00,-1.510e+00
4.260,-6.947e-02,+1.000e+00,-1.510e+00
4.270,-6.947e-02,+1.000e+00,-1.510e+00
4.280,-6.947e-02,+1.000e+00,-1.510e+00
0.150,+2.175e-03,+1.000e+00,-1.864e+00
0.160,+2.175e-03,+1.000e+00,-1.864e+00
0.170,+6.821e-03,+1.000e+00,-1.794e+00
0.180,+9.932e-03,+1.000e+00,-1.765e+00
0.190,+2.484e-02,+1.000e+00,-1.765e+00
0.200,+2.186e-02,+1.000e+00,-1.694e+00
0.210,+3.423e-02,+1.000e+00,-1.693e+00
0.220,+2.657e-02,+1.000e+00,-1.675e+00
0.230,+3.836e-02,+1.000e+00,-1.674e+00
0.240,+4.243e-02,+1.000e+00,-1.629e+00
0.250,+4.243e-02,+1.000e+00,-1.629e+00
0.260,+4.821e-02,+1.000e+00,-1.618e+00
0.270,+5.833e-02,+1.000e+00,-1.617e+00
0.280,+6.663e-02,+1.000e+00,-1.589e+00
0.290,+6.663e-02,+1.000e+00,-1.589e+00
0.300,+7.308e-02,+1.000e+00,-1.582e+00
0.310,+7.965e-02,+1.000e+00,-1.576e+00
0.320,+9.309e-02,+1.000e+00,-1.566e+00
0.330,+9.993e-02,+1.000e+00,-1.562e+00
0.340,+9.993e-02,+1.000e+00,-1.562e+00
0.350,+1.138e-01,+1.000e+00,-1.556e+00
0.360,+1.208e-01,+1.000e+00,-1.554e+00
0.370,+1.208e-01,+1.000e+00,-1.554e+00
0.380,+1.208e-01,+1.000e+00,-1.554e+00
0.390,+1.349e-01,+1.000e+00,-1.551e+00
0.400,+1.415e-01,+1.000e+00,-1.549e+00
0.410,+1.562e-01,+1.000e+00,-1.550e+00
0.420,+1.562e-01,+1.000e+00,-1.550e+00
0.430,+1.633e-01,+1.000e+00,-1.550e+00
0.440,+1.704e-01,+1.000e+00,-1.551e+00
0.450,+1.806e-01,+1.000e+00,-1.548e+00
0.460,+1.845e-01,+1.000e+00,-1.554e+00
0.470,+1.915e-01,+1.000e+00,-1.555e+00
0.480,+1.915e-01,+1.000e+00,-1.555e+00
0.490,+2.055e-01,+1.000e+00,-1.559e+00
0.500,+2.193e-01,+1.000e+00,-1.564e+00
0.510,+2.228e-01,+1.000e+00,-1.562e+00
0.520,+2.262e-01,+1.000e+00,-1.566e+00
0.530,+2.295e-01,+1.000e+00,-1.565e+00
0.540,+2.464e-01,+1.000e+00,-1.576e+00
0.550,+2.464e-01,+1.000e+00,-1.576e+00
0.560,+2.531e-01,+1.000e+00,-1.579e+00
0.570,+2.555e-01,+1.000e+00,-1.578e+00
0.580,+2.597e-01,+1.000e+00,-1.582e+00
0.590,+2.638e-01,+1.000e+00,-1.581e+00
